iteration = 0
('C', 0, 0, 'D', 0):NONE=[0]
('S', 1, 2, 'R', 50):STAY=[-12.624]
('S', 1, 2, 'R', 75):STAY=[-34.979]
('S', 1, 2, 'R', 100):STAY=[-35.002]
('S', 1, 3, 'D', 0):NONE=[0]
('S', 1, 3, 'D', 25):STAY=[20.047]
('S', 1, 3, 'D', 50):STAY=[-4.499]
('S', 1, 3, 'D', 75):STAY=[-26.084]
('S', 1, 3, 'D', 100):STAY=[-32.841]
('S', 1, 3, 'R', 0):NONE=[0]
('S', 1, 3, 'R', 25):STAY=[16.409]
('S', 1, 3, 'R', 50):STAY=[-8.749]
('S', 1, 3, 'R', 75):STAY=[-28.862]
('S', 1, 3, 'R', 100):STAY=[-35.002]
('S', 2, 0, 'D', 0):NONE=[0]
('S', 2, 0, 'D', 25):STAY=[-27.814]
('S', 2, 0, 'D', 50):STAY=[-29.965]
('S', 2, 0, 'D', 75):STAY=[-32.841]
('S', 2, 0, 'D', 100):STAY=[-32.841]
('S', 2, 0, 'R', 0):NONE=[0]
('S', 2, 0, 'R', 25):STAY=[-30.094]
('S', 2, 0, 'R', 50):STAY=[-32.264]
('S', 2, 0, 'R', 75):STAY=[-35.002]
('S', 2, 0, 'R', 100):STAY=[-35.002]
('S', 2, 1, 'D', 0):NONE=[0]
('S', 2, 1, 'D', 25):STAY=[16.169]
('S', 2, 1, 'D', 50):STAY=[-29.965]
('S', 2, 1, 'D', 75):STAY=[-32.841]
('S', 2, 1, 'D', 100):STAY=[-32.841]
('S', 2, 1, 'R', 0):NONE=[0]
('S', 2, 1, 'R', 25):STAY=[12.761]
('S', 2, 1, 'R', 50):STAY=[-32.264]
('S', 2, 1, 'R', 75):STAY=[-35.002]
('S', 2, 1, 'R', 100):STAY=[-35.002]
('S', 2, 2, 'D', 0):NONE=[0]
('S', 2, 2, 'D', 25):STAY=[19.762]
('S', 2, 2, 'D', 50):STAY=[-8.721]
('S', 2, 2, 'D', 75):STAY=[-32.819]
('S', 2, 2, 'D', 100):STAY=[-32.841]
('S', 2, 2, 'R', 0):NONE=[0]
('S', 2, 2, 'R', 25):STAY=[16.146]
('S', 2, 2, 'R', 50):STAY=[-12.624]
('S', 2, 2, 'R', 75):STAY=[-34.979]
('S', 2, 2, 'R', 100):STAY=[-35.002]
('S', 2, 3, 'D', 0):NONE=[0]
('S', 2, 3, 'D', 25):STAY=[20.047]
('S', 2, 3, 'D', 50):STAY=[-4.499]
('S', 2, 3, 'D', 75):STAY=[-26.084]
('S', 2, 3, 'D', 100):STAY=[-32.841]
('S', 2, 3, 'R', 0):NONE=[0]
('S', 2, 3, 'R', 25):STAY=[16.409]
('S', 2, 3, 'R', 50):STAY=[-8.749]
('S', 2, 3, 'R', 75):STAY=[-28.862]
('S', 2, 3, 'R', 100):STAY=[-35.002]
iteration = 15
('C', 0, 0, 'D', 0):NONE=[0]
('C', 0, 0, 'D', 25):LEFT=[-15.291]
('C', 0, 0, 'D', 50):LEFT=[-15.512]
('C', 0, 0, 'D', 75):LEFT=[-15.74]
('C', 0, 0, 'D', 100):LEFT=[-15.74]
('C', 0, 0, 'R', 0):NONE=[0]
('C', 0, 0, 'R', 25):LEFT=[-42.637]
('C', 0, 0, 'R', 50):LEFT=[-42.879]
('C', 0, 0, 'R', 75):LEFT=[-42.879]
('C', 0, 0, 'R', 100):LEFT=[-42.879]
('C', 0, 1, 'D', 0):NONE=[0]
('C', 0, 1, 'D', 25):RIGHT=[10.157]
('C', 0, 1, 'D', 50):LEFT=[-15.512]
('C', 0, 1, 'D', 75):LEFT=[-15.74]
('C', 0, 1, 'D', 100):LEFT=[-15.74]
('C', 0, 1, 'R', 0):NONE=[0]
('C', 0, 1, 'R', 25):UP=[-34.205]
('C', 0, 1, 'R', 50):LEFT=[-42.879]
('C', 0, 1, 'R', 75):LEFT=[-42.879]
('C', 0, 1, 'R', 100):LEFT=[-42.879]
('C', 0, 2, 'D', 0):NONE=[0]
('C', 0, 2, 'D', 25):SHOOT=[15.686]
('C', 0, 2, 'D', 50):LEFT=[-11.253]
('C', 0, 2, 'D', 75):LEFT=[-15.74]
('C', 0, 2, 'D', 100):LEFT=[-15.74]
('C', 0, 2, 'R', 0):NONE=[0]
('C', 0, 2, 'R', 25):UP=[-32.618]
('C', 0, 2, 'R', 50):LEFT=[-42.368]
('C', 0, 2, 'R', 75):LEFT=[-42.879]
('C', 0, 2, 'R', 100):LEFT=[-42.879]
('C', 0, 3, 'D', 0):NONE=[0]
('C', 0, 3, 'D', 25):SHOOT=[18.031]
('C', 0, 3, 'D', 50):LEFT=[-10.365]
('C', 0, 3, 'D', 75):LEFT=[-14.549]
('C', 0, 3, 'D', 100):LEFT=[-15.74]
('C', 0, 3, 'R', 0):NONE=[0]
('C', 0, 3, 'R', 25):UP=[-32.499]
('C', 0, 3, 'R', 50):LEFT=[-42.275]
('C', 0, 3, 'R', 75):LEFT=[-42.879]
('C', 0, 3, 'R', 100):LEFT=[-42.879]
('C', 1, 0, 'D', 0):NONE=[0]
('C', 1, 0, 'D', 25):LEFT=[-15.291]
('C', 1, 0, 'D', 50):LEFT=[-15.512]
('C', 1, 0, 'D', 75):LEFT=[-15.74]
('C', 1, 0, 'D', 100):LEFT=[-15.74]
('C', 1, 0, 'R', 0):NONE=[0]
('C', 1, 0, 'R', 25):LEFT=[-42.637]
('C', 1, 0, 'R', 50):LEFT=[-42.879]
('C', 1, 0, 'R', 75):LEFT=[-42.879]
('C', 1, 0, 'R', 100):LEFT=[-42.879]
('C', 1, 1, 'D', 0):NONE=[0]
('C', 1, 1, 'D', 25):RIGHT=[10.157]
('C', 1, 1, 'D', 50):LEFT=[-15.512]
('C', 1, 1, 'D', 75):LEFT=[-15.74]
('C', 1, 1, 'D', 100):LEFT=[-15.74]
('C', 1, 1, 'R', 0):NONE=[0]
('C', 1, 1, 'R', 25):UP=[-34.205]
('C', 1, 1, 'R', 50):LEFT=[-42.879]
('C', 1, 1, 'R', 75):LEFT=[-42.879]
('C', 1, 1, 'R', 100):LEFT=[-42.879]
('C', 1, 2, 'D', 0):NONE=[0]
('C', 1, 2, 'D', 25):SHOOT=[15.686]
('C', 1, 2, 'D', 50):LEFT=[-11.253]
('C', 1, 2, 'D', 75):LEFT=[-15.74]
('C', 1, 2, 'D', 100):LEFT=[-15.74]
('C', 1, 2, 'R', 0):NONE=[0]
('C', 1, 2, 'R', 25):UP=[-32.618]
('C', 1, 2, 'R', 50):LEFT=[-42.368]
('C', 1, 2, 'R', 75):LEFT=[-42.879]
('C', 1, 2, 'R', 100):LEFT=[-42.879]
('C', 1, 3, 'D', 0):NONE=[0]
('C', 1, 3, 'D', 25):SHOOT=[18.031]
('C', 1, 3, 'D', 50):LEFT=[-10.365]
('C', 1, 3, 'D', 75):LEFT=[-14.549]
('C', 1, 3, 'D', 100):LEFT=[-15.74]
('C', 1, 3, 'R', 0):NONE=[0]
('C', 1, 3, 'R', 25):UP=[-32.499]
('C', 1, 3, 'R', 50):LEFT=[-42.275]
('C', 1, 3, 'R', 75):LEFT=[-42.879]
('C', 1, 3, 'R', 100):LEFT=[-42.879]
('C', 2, 0, 'D', 0):NONE=[0]
('C', 2, 0, 'D', 25):LEFT=[-15.291]
('C', 2, 0, 'D', 50):LEFT=[-15.512]
('C', 2, 0, 'D', 75):LEFT=[-15.74]
('C', 2, 0, 'D', 100):LEFT=[-15.74]
('C', 2, 0, 'R', 0):NONE=[0]
('C', 2, 0, 'R', 25):LEFT=[-42.637]
('C', 2, 0, 'R', 50):LEFT=[-42.879]
('C', 2, 0, 'R', 75):LEFT=[-42.879]
('C', 2, 0, 'R', 100):LEFT=[-42.879]
('C', 2, 1, 'D', 0):NONE=[0]
('C', 2, 1, 'D', 25):RIGHT=[10.157]
('C', 2, 1, 'D', 50):LEFT=[-15.512]
('C', 2, 1, 'D', 75):LEFT=[-15.74]
('C', 2, 1, 'D', 100):LEFT=[-15.74]
('C', 2, 1, 'R', 0):NONE=[0]
('C', 2, 1, 'R', 25):UP=[-34.205]
('C', 2, 1, 'R', 50):LEFT=[-42.879]
('C', 2, 1, 'R', 75):LEFT=[-42.879]
('C', 2, 1, 'R', 100):LEFT=[-42.879]
('C', 2, 2, 'D', 0):NONE=[0]
('C', 2, 2, 'D', 25):SHOOT=[15.686]
('C', 2, 2, 'D', 50):LEFT=[-11.253]
('C', 2, 2, 'D', 75):LEFT=[-15.74]
('C', 2, 2, 'D', 100):LEFT=[-15.74]
('C', 2, 2, 'R', 0):NONE=[0]
('C', 2, 2, 'R', 25):UP=[-32.618]
('C', 2, 2, 'R', 50):LEFT=[-42.368]
('C', 2, 2, 'R', 75):LEFT=[-42.879]
('C', 2, 2, 'R', 100):LEFT=[-42.879]
('C', 2, 3, 'D', 0):NONE=[0]
('C', 2, 3, 'D', 25):SHOOT=[18.031]
('C', 2, 3, 'D', 50):LEFT=[-10.365]
('C', 2, 3, 'D', 75):LEFT=[-14.549]
('C', 2, 3, 'D', 100):LEFT=[-15.74]
('C', 2, 3, 'R', 0):NONE=[0]
('C', 2, 3, 'R', 25):UP=[-32.499]
('C', 2, 3, 'R', 50):LEFT=[-42.275]
('C', 2, 3, 'R', 75):LEFT=[-42.879]
('C', 2, 3, 'R', 100):LEFT=[-42.879]
('N', 0, 0, 'D', 0):NONE=[0]
('N', 0, 0, 'D', 25):STAY=[-29.297]
('N', 0, 0, 'D', 50):STAY=[-31.347]
('N', 0, 0, 'D', 75):DOWN=[-33.714]
('N', 0, 0, 'D', 100):DOWN=[-33.714]
('N', 0, 0, 'R', 0):NONE=[0]
('N', 0, 0, 'R', 25):STAY=[-31.571]
('N', 0, 0, 'R', 50):STAY=[-33.629]
('N', 0, 0, 'R', 75):STAY=[-36.155]
('N', 0, 0, 'R', 100):STAY=[-36.155]
('N', 0, 1, 'D', 0):NONE=[0]
('N', 0, 1, 'D', 25):STAY=[16.175]
('N', 0, 1, 'D', 50):STAY=[-31.347]
('N', 0, 1, 'D', 75):DOWN=[-33.714]
('N', 0, 1, 'D', 100):DOWN=[-33.714]
('N', 0, 1, 'R', 0):NONE=[0]
('N', 0, 1, 'R', 25):STAY=[12.755]
('N', 0, 1, 'R', 50):STAY=[-33.629]
('N', 0, 1, 'R', 75):STAY=[-36.155]
('N', 0, 1, 'R', 100):STAY=[-36.155]
('N', 0, 2, 'D', 0):NONE=[0]
('N', 0, 2, 'D', 25):STAY=[19.909]
('N', 0, 2, 'D', 50):STAY=[-9.322]
('N', 0, 2, 'D', 75):DOWN=[-33.714]
('N', 0, 2, 'D', 100):DOWN=[-33.714]
('N', 0, 2, 'R', 0):NONE=[0]
('N', 0, 2, 'R', 25):STAY=[16.28]
('N', 0, 2, 'R', 50):STAY=[-13.225]
('N', 0, 2, 'R', 75):STAY=[-36.137]
('N', 0, 2, 'R', 100):STAY=[-36.155]
('N', 0, 3, 'D', 0):NONE=[0]
('N', 0, 3, 'D', 25):STAY=[20.207]
('N', 0, 3, 'D', 50):STAY=[-4.907]
('N', 0, 3, 'D', 75):STAY=[-27.17]
('N', 0, 3, 'D', 100):DOWN=[-33.714]
('N', 0, 3, 'R', 0):NONE=[0]
('N', 0, 3, 'R', 25):STAY=[16.555]
('N', 0, 3, 'R', 50):STAY=[-9.162]
('N', 0, 3, 'R', 75):STAY=[-29.935]
('N', 0, 3, 'R', 100):STAY=[-36.155]
('N', 1, 0, 'D', 0):NONE=[0]
('N', 1, 0, 'D', 25):STAY=[-29.297]
('N', 1, 0, 'D', 50):STAY=[-31.347]
('N', 1, 0, 'D', 75):DOWN=[-33.714]
('N', 1, 0, 'D', 100):DOWN=[-33.714]
('N', 1, 0, 'R', 0):NONE=[0]
('N', 1, 0, 'R', 25):STAY=[-31.571]
('N', 1, 0, 'R', 50):STAY=[-33.629]
('N', 1, 0, 'R', 75):STAY=[-36.155]
('N', 1, 0, 'R', 100):STAY=[-36.155]
('N', 1, 1, 'D', 0):NONE=[0]
('N', 1, 1, 'D', 25):STAY=[16.175]
('N', 1, 1, 'D', 50):STAY=[-31.347]
('N', 1, 1, 'D', 75):DOWN=[-33.714]
('N', 1, 1, 'D', 100):DOWN=[-33.714]
('N', 1, 1, 'R', 0):NONE=[0]
('N', 1, 1, 'R', 25):STAY=[12.755]
('N', 1, 1, 'R', 50):STAY=[-33.629]
('N', 1, 1, 'R', 75):STAY=[-36.155]
('N', 1, 1, 'R', 100):STAY=[-36.155]
('N', 1, 2, 'D', 0):NONE=[0]
('N', 1, 2, 'D', 25):STAY=[19.909]
('N', 1, 2, 'D', 50):STAY=[-9.322]
('N', 1, 2, 'D', 75):DOWN=[-33.714]
('N', 1, 2, 'D', 100):DOWN=[-33.714]
('N', 1, 2, 'R', 0):NONE=[0]
('N', 1, 2, 'R', 25):STAY=[16.28]
('N', 1, 2, 'R', 50):STAY=[-13.225]
('N', 1, 2, 'R', 75):STAY=[-36.137]
('N', 1, 2, 'R', 100):STAY=[-36.155]
('N', 1, 3, 'D', 0):NONE=[0]
('N', 1, 3, 'D', 25):STAY=[20.207]
('N', 1, 3, 'D', 50):STAY=[-4.907]
('N', 1, 3, 'D', 75):STAY=[-27.17]
('N', 1, 3, 'D', 100):DOWN=[-33.714]
('N', 1, 3, 'R', 0):NONE=[0]
('N', 1, 3, 'R', 25):STAY=[16.555]
('N', 1, 3, 'R', 50):STAY=[-9.162]
('N', 1, 3, 'R', 75):STAY=[-29.935]
('N', 1, 3, 'R', 100):STAY=[-36.155]
('N', 2, 0, 'D', 0):NONE=[0]
('N', 2, 0, 'D', 25):STAY=[-29.297]
('N', 2, 0, 'D', 50):STAY=[-31.347]
('N', 2, 0, 'D', 75):DOWN=[-33.714]
('N', 2, 0, 'D', 100):DOWN=[-33.714]
('N', 2, 0, 'R', 0):NONE=[0]
('N', 2, 0, 'R', 25):STAY=[-31.571]
('N', 2, 0, 'R', 50):STAY=[-33.629]
('N', 2, 0, 'R', 75):STAY=[-36.155]
('N', 2, 0, 'R', 100):STAY=[-36.155]
('N', 2, 1, 'D', 0):NONE=[0]
('N', 2, 1, 'D', 25):STAY=[16.175]
('N', 2, 1, 'D', 50):STAY=[-31.347]
('N', 2, 1, 'D', 75):DOWN=[-33.714]
('N', 2, 1, 'D', 100):DOWN=[-33.714]
('N', 2, 1, 'R', 0):NONE=[0]
('N', 2, 1, 'R', 25):STAY=[12.755]
('N', 2, 1, 'R', 50):STAY=[-33.629]
('N', 2, 1, 'R', 75):STAY=[-36.155]
('N', 2, 1, 'R', 100):STAY=[-36.155]
('N', 2, 2, 'D', 0):NONE=[0]
('N', 2, 2, 'D', 25):STAY=[19.909]
('N', 2, 2, 'D', 50):STAY=[-9.322]
('N', 2, 2, 'D', 75):DOWN=[-33.714]
('N', 2, 2, 'D', 100):DOWN=[-33.714]
('N', 2, 2, 'R', 0):NONE=[0]
('N', 2, 2, 'R', 25):STAY=[16.28]
('N', 2, 2, 'R', 50):STAY=[-13.225]
('N', 2, 2, 'R', 75):STAY=[-36.137]
('N', 2, 2, 'R', 100):STAY=[-36.155]
('N', 2, 3, 'D', 0):NONE=[0]
('N', 2, 3, 'D', 25):STAY=[20.207]
('N', 2, 3, 'D', 50):STAY=[-4.907]
('N', 2, 3, 'D', 75):STAY=[-27.17]
('N', 2, 3, 'D', 100):DOWN=[-33.714]
('N', 2, 3, 'R', 0):NONE=[0]
('N', 2, 3, 'R', 25):STAY=[16.555]
('N', 2, 3, 'R', 50):STAY=[-9.162]
('N', 2, 3, 'R', 75):STAY=[-29.935]
('N', 2, 3, 'R', 100):STAY=[-36.155]
('E', 0, 0, 'D', 0):NONE=[0]
('E', 0, 0, 'D', 25):HIT=[-28.22]
('E', 0, 0, 'D', 50):HIT=[-29.397]
('E', 0, 0, 'D', 75):LEFT=[-31.146]
('E', 0, 0, 'D', 100):LEFT=[-31.146]
('E', 0, 0, 'R', 0):NONE=[0]
('E', 0, 0, 'R', 25):HIT=[-65.757]
('E', 0, 0, 'R', 50):LEFT=[-66.973]
('E', 0, 0, 'R', 75):LEFT=[-66.973]
('E', 0, 0, 'R', 100):LEFT=[-66.973]
('E', 0, 1, 'D', 0):NONE=[0]
('E', 0, 1, 'D', 25):SHOOT=[31.472]
('E', 0, 1, 'D', 50):HIT=[-29.397]
('E', 0, 1, 'D', 75):LEFT=[-31.146]
('E', 0, 1, 'D', 100):LEFT=[-31.146]
('E', 0, 1, 'R', 0):NONE=[0]
('E', 0, 1, 'R', 25):SHOOT=[-25.373]
('E', 0, 1, 'R', 50):LEFT=[-66.973]
('E', 0, 1, 'R', 75):LEFT=[-66.973]
('E', 0, 1, 'R', 100):LEFT=[-66.973]
('E', 0, 2, 'D', 0):NONE=[0]
('E', 0, 2, 'D', 25):SHOOT=[37.016]
('E', 0, 2, 'D', 50):SHOOT=[4.467]
('E', 0, 2, 'D', 75):LEFT=[-31.146]
('E', 0, 2, 'D', 100):LEFT=[-31.146]
('E', 0, 2, 'R', 0):NONE=[0]
('E', 0, 2, 'R', 25):SHOOT=[-23.364]
('E', 0, 2, 'R', 50):SHOOT=[-60.241]
('E', 0, 2, 'R', 75):LEFT=[-66.973]
('E', 0, 2, 'R', 100):LEFT=[-66.973]
('E', 0, 3, 'D', 0):NONE=[0]
('E', 0, 3, 'D', 25):SHOOT=[37.495]
('E', 0, 3, 'D', 50):SHOOT=[11.619]
('E', 0, 3, 'D', 75):SHOOT=[-21.347]
('E', 0, 3, 'D', 100):LEFT=[-31.146]
('E', 0, 3, 'R', 0):NONE=[0]
('E', 0, 3, 'R', 25):SHOOT=[-23.264]
('E', 0, 3, 'R', 50):SHOOT=[-59.002]
('E', 0, 3, 'R', 75):LEFT=[-66.973]
('E', 0, 3, 'R', 100):LEFT=[-66.973]
('E', 1, 0, 'D', 0):NONE=[0]
('E', 1, 0, 'D', 25):HIT=[-28.22]
('E', 1, 0, 'D', 50):HIT=[-29.397]
('E', 1, 0, 'D', 75):LEFT=[-31.146]
('E', 1, 0, 'D', 100):LEFT=[-31.146]
('E', 1, 0, 'R', 0):NONE=[0]
('E', 1, 0, 'R', 25):HIT=[-65.757]
('E', 1, 0, 'R', 50):LEFT=[-66.973]
('E', 1, 0, 'R', 75):LEFT=[-66.973]
('E', 1, 0, 'R', 100):LEFT=[-66.973]
('E', 1, 1, 'D', 0):NONE=[0]
('E', 1, 1, 'D', 25):SHOOT=[31.472]
('E', 1, 1, 'D', 50):HIT=[-29.397]
('E', 1, 1, 'D', 75):LEFT=[-31.146]
('E', 1, 1, 'D', 100):LEFT=[-31.146]
('E', 1, 1, 'R', 0):NONE=[0]
('E', 1, 1, 'R', 25):SHOOT=[-25.373]
('E', 1, 1, 'R', 50):LEFT=[-66.973]
('E', 1, 1, 'R', 75):LEFT=[-66.973]
('E', 1, 1, 'R', 100):LEFT=[-66.973]
('E', 1, 2, 'D', 0):NONE=[0]
('E', 1, 2, 'D', 25):SHOOT=[37.016]
('E', 1, 2, 'D', 50):SHOOT=[4.467]
('E', 1, 2, 'D', 75):LEFT=[-31.146]
('E', 1, 2, 'D', 100):LEFT=[-31.146]
('E', 1, 2, 'R', 0):NONE=[0]
('E', 1, 2, 'R', 25):SHOOT=[-23.364]
('E', 1, 2, 'R', 50):SHOOT=[-60.241]
('E', 1, 2, 'R', 75):LEFT=[-66.973]
('E', 1, 2, 'R', 100):LEFT=[-66.973]
('E', 1, 3, 'D', 0):NONE=[0]
('E', 1, 3, 'D', 25):SHOOT=[37.495]
('E', 1, 3, 'D', 50):SHOOT=[11.619]
('E', 1, 3, 'D', 75):SHOOT=[-21.347]
('E', 1, 3, 'D', 100):LEFT=[-31.146]
('E', 1, 3, 'R', 0):NONE=[0]
('E', 1, 3, 'R', 25):SHOOT=[-23.264]
('E', 1, 3, 'R', 50):SHOOT=[-59.002]
('E', 1, 3, 'R', 75):LEFT=[-66.973]
('E', 1, 3, 'R', 100):LEFT=[-66.973]
('E', 2, 0, 'D', 0):NONE=[0]
('E', 2, 0, 'D', 25):HIT=[-28.22]
('E', 2, 0, 'D', 50):HIT=[-29.397]
('E', 2, 0, 'D', 75):LEFT=[-31.146]
('E', 2, 0, 'D', 100):LEFT=[-31.146]
('E', 2, 0, 'R', 0):NONE=[0]
('E', 2, 0, 'R', 25):HIT=[-65.757]
('E', 2, 0, 'R', 50):LEFT=[-66.973]
('E', 2, 0, 'R', 75):LEFT=[-66.973]
('E', 2, 0, 'R', 100):LEFT=[-66.973]
('E', 2, 1, 'D', 0):NONE=[0]
('E', 2, 1, 'D', 25):SHOOT=[31.472]
('E', 2, 1, 'D', 50):HIT=[-29.397]
('E', 2, 1, 'D', 75):LEFT=[-31.146]
('E', 2, 1, 'D', 100):LEFT=[-31.146]
('E', 2, 1, 'R', 0):NONE=[0]
('E', 2, 1, 'R', 25):SHOOT=[-25.373]
('E', 2, 1, 'R', 50):LEFT=[-66.973]
('E', 2, 1, 'R', 75):LEFT=[-66.973]
('E', 2, 1, 'R', 100):LEFT=[-66.973]
('E', 2, 2, 'D', 0):NONE=[0]
('E', 2, 2, 'D', 25):SHOOT=[37.016]
('E', 2, 2, 'D', 50):SHOOT=[4.467]
('E', 2, 2, 'D', 75):LEFT=[-31.146]
('E', 2, 2, 'D', 100):LEFT=[-31.146]
('E', 2, 2, 'R', 0):NONE=[0]
('E', 2, 2, 'R', 25):SHOOT=[-23.364]
('E', 2, 2, 'R', 50):SHOOT=[-60.241]
('E', 2, 2, 'R', 75):LEFT=[-66.973]
('E', 2, 2, 'R', 100):LEFT=[-66.973]
('E', 2, 3, 'D', 0):NONE=[0]
('E', 2, 3, 'D', 25):SHOOT=[37.495]
('E', 2, 3, 'D', 50):SHOOT=[11.619]
('E', 2, 3, 'D', 75):SHOOT=[-21.347]
('E', 2, 3, 'D', 100):LEFT=[-31.146]
('E', 2, 3, 'R', 0):NONE=[0]
('E', 2, 3, 'R', 25):SHOOT=[-23.264]
('E', 2, 3, 'R', 50):SHOOT=[-59.002]
('E', 2, 3, 'R', 75):LEFT=[-66.973]
('E', 2, 3, 'R', 100):LEFT=[-66.973]
('W', 0, 0, 'D', 0):NONE=[0]
('W', 0, 0, 'D', 25):STAY=[0.0]
('W', 0, 0, 'D', 50):STAY=[0.0]
('W', 0, 0, 'D', 75):STAY=[0.0]
('W', 0, 0, 'D', 100):STAY=[0.0]
('W', 0, 0, 'R', 0):NONE=[0]
('W', 0, 0, 'R', 25):STAY=[0.0]
('W', 0, 0, 'R', 50):STAY=[0.0]
('W', 0, 0, 'R', 75):STAY=[0.0]
('W', 0, 0, 'R', 100):STAY=[0.0]
('W', 0, 1, 'D', 0):NONE=[0]
('W', 0, 1, 'D', 25):SHOOT=[2.5]
('W', 0, 1, 'D', 50):STAY=[0.0]
('W', 0, 1, 'D', 75):STAY=[0.0]
('W', 0, 1, 'D', 100):STAY=[0.0]
('W', 0, 1, 'R', 0):NONE=[0]
('W', 0, 1, 'R', 25):SHOOT=[2.5]
('W', 0, 1, 'R', 50):STAY=[0.0]
('W', 0, 1, 'R', 75):STAY=[0.0]
('W', 0, 1, 'R', 100):STAY=[0.0]
('W', 0, 2, 'D', 0):NONE=[0]
('W', 0, 2, 'D', 25):SHOOT=[4.373]
('W', 0, 2, 'D', 50):STAY=[0.0]
('W', 0, 2, 'D', 75):STAY=[0.0]
('W', 0, 2, 'D', 100):STAY=[0.0]
('W', 0, 2, 'R', 0):NONE=[0]
('W', 0, 2, 'R', 25):SHOOT=[4.373]
('W', 0, 2, 'R', 50):STAY=[0.0]
('W', 0, 2, 'R', 75):STAY=[0.0]
('W', 0, 2, 'R', 100):STAY=[0.0]
('W', 0, 3, 'D', 0):NONE=[0]
('W', 0, 3, 'D', 25):SHOOT=[5.777]
('W', 0, 3, 'D', 50):STAY=[0.0]
('W', 0, 3, 'D', 75):STAY=[0.0]
('W', 0, 3, 'D', 100):STAY=[0.0]
('W', 0, 3, 'R', 0):NONE=[0]
('W', 0, 3, 'R', 25):SHOOT=[5.777]
('W', 0, 3, 'R', 50):STAY=[0.0]
('W', 0, 3, 'R', 75):STAY=[0.0]
('W', 0, 3, 'R', 100):STAY=[0.0]
('W', 1, 0, 'D', 0):NONE=[0]
('W', 1, 0, 'D', 25):STAY=[0.0]
('W', 1, 0, 'D', 50):STAY=[0.0]
('W', 1, 0, 'D', 75):STAY=[0.0]
('W', 1, 0, 'D', 100):STAY=[0.0]
('W', 1, 0, 'R', 0):NONE=[0]
('W', 1, 0, 'R', 25):STAY=[0.0]
('W', 1, 0, 'R', 50):STAY=[0.0]
('W', 1, 0, 'R', 75):STAY=[0.0]
('W', 1, 0, 'R', 100):STAY=[0.0]
('W', 1, 1, 'D', 0):NONE=[0]
('W', 1, 1, 'D', 25):SHOOT=[2.5]
('W', 1, 1, 'D', 50):STAY=[0.0]
('W', 1, 1, 'D', 75):STAY=[0.0]
('W', 1, 1, 'D', 100):STAY=[0.0]
('W', 1, 1, 'R', 0):NONE=[0]
('W', 1, 1, 'R', 25):SHOOT=[2.5]
('W', 1, 1, 'R', 50):STAY=[0.0]
('W', 1, 1, 'R', 75):STAY=[0.0]
('W', 1, 1, 'R', 100):STAY=[0.0]
('W', 1, 2, 'D', 0):NONE=[0]
('W', 1, 2, 'D', 25):SHOOT=[4.373]
('W', 1, 2, 'D', 50):STAY=[0.0]
('W', 1, 2, 'D', 75):STAY=[0.0]
('W', 1, 2, 'D', 100):STAY=[0.0]
('W', 1, 2, 'R', 0):NONE=[0]
('W', 1, 2, 'R', 25):SHOOT=[4.373]
('W', 1, 2, 'R', 50):STAY=[0.0]
('W', 1, 2, 'R', 75):STAY=[0.0]
('W', 1, 2, 'R', 100):STAY=[0.0]
('W', 1, 3, 'D', 0):NONE=[0]
('W', 1, 3, 'D', 25):SHOOT=[5.777]
('W', 1, 3, 'D', 50):STAY=[0.0]
('W', 1, 3, 'D', 75):STAY=[0.0]
('W', 1, 3, 'D', 100):STAY=[0.0]
('W', 1, 3, 'R', 0):NONE=[0]
('W', 1, 3, 'R', 25):SHOOT=[5.777]
('W', 1, 3, 'R', 50):STAY=[0.0]
('W', 1, 3, 'R', 75):STAY=[0.0]
('W', 1, 3, 'R', 100):STAY=[0.0]
('W', 2, 0, 'D', 0):NONE=[0]
('W', 2, 0, 'D', 25):STAY=[0.0]
('W', 2, 0, 'D', 50):STAY=[0.0]
('W', 2, 0, 'D', 75):STAY=[0.0]
('W', 2, 0, 'D', 100):STAY=[0.0]
('W', 2, 0, 'R', 0):NONE=[0]
('W', 2, 0, 'R', 25):STAY=[0.0]
('W', 2, 0, 'R', 50):STAY=[0.0]
('W', 2, 0, 'R', 75):STAY=[0.0]
('W', 2, 0, 'R', 100):STAY=[0.0]
('W', 2, 1, 'D', 0):NONE=[0]
('W', 2, 1, 'D', 25):SHOOT=[2.5]
('W', 2, 1, 'D', 50):STAY=[0.0]
('W', 2, 1, 'D', 75):STAY=[0.0]
('W', 2, 1, 'D', 100):STAY=[0.0]
('W', 2, 1, 'R', 0):NONE=[0]
('W', 2, 1, 'R', 25):SHOOT=[2.5]
('W', 2, 1, 'R', 50):STAY=[0.0]
('W', 2, 1, 'R', 75):STAY=[0.0]
('W', 2, 1, 'R', 100):STAY=[0.0]
('W', 2, 2, 'D', 0):NONE=[0]
('W', 2, 2, 'D', 25):SHOOT=[4.373]
('W', 2, 2, 'D', 50):STAY=[0.0]
('W', 2, 2, 'D', 75):STAY=[0.0]
('W', 2, 2, 'D', 100):STAY=[0.0]
('W', 2, 2, 'R', 0):NONE=[0]
('W', 2, 2, 'R', 25):SHOOT=[4.373]
('W', 2, 2, 'R', 50):STAY=[0.0]
('W', 2, 2, 'R', 75):STAY=[0.0]
('W', 2, 2, 'R', 100):STAY=[0.0]
('W', 2, 3, 'D', 0):NONE=[0]
